,gender,age,city,state,order_id,payment,order_date,delivery_date,price_per_unit,Sales_Quantity,total_price,product_type,product_name,size,colour,price,Products_Quantity,month,day
1003,Female,40,Towneport,Northern Territory,236,49109,2021-07-15,2021-08-08,93,1,93,Jacket,Coach,XS,yellow,115,52,July,Thursday
1004,Female,40,Towneport,Northern Territory,236,49109,2021-07-15,2021-08-08,99,1,99,Trousers,High-Waisted,XL,violet,98,74,July,Thursday
1005,Female,40,Towneport,Northern Territory,236,49109,2021-07-15,2021-08-08,91,2,182,Shirt,Linen,XS,blue,116,53,July,Thursday
1006,Female,40,Towneport,Northern Territory,711,16935,2021-06-22,2021-07-08,93,1,93,Jacket,Coach,XL,yellow,115,68,June,Tuesday
1007,Female,40,Towneport,Northern Territory,711,16935,2021-06-22,2021-07-08,94,3,282,Trousers,Cords,S,red,113,67,June,Tuesday
1008,Female,40,Towneport,Northern Territory,711,16935,2021-06-22,2021-07-08,104,1,104,Shirt,Dress,L,blue,119,61,June,Tuesday
1009,Female,40,Towneport,Northern Territory,711,16935,2021-06-22,2021-07-08,105,1,105,Shirt,Cuban Collar,S,green,93,58,June,Tuesday
1010,Female,40,Towneport,Northern Territory,711,16935,2021-06-22,2021-07-08,119,2,238,Jacket,Trench Coat,S,orange,112,41,June,Tuesday
1011,Female,40,Towneport,Northern Territory,711,16935,2021-06-22,2021-07-08,98,2,196,Shirt,Camp Collared,L,blue,112,56,June,Tuesday
1012,Bigender,21,Wildermanside,Tasmania,696,50224,2021-09-01,2021-09-27,118,3,354,Shirt,Flannel,L,yellow,96,80,September,Wednesday
1013,Bigender,21,Wildermanside,Tasmania,696,50224,2021-09-01,2021-09-27,99,2,198,Trousers,High-Waisted,M,yellow,98,45,September,Wednesday
1014,Bigender,21,Wildermanside,Tasmania,696,50224,2021-09-01,2021-09-27,107,3,321,Jacket,Denim,L,violet,92,50,September,Wednesday
1015,Male,24,Lake Matilda,Northern Territory,973,49214,2021-09-04,2021-09-24,107,2,214,Jacket,Denim,XS,violet,92,65,September,Saturday
1016,Male,24,Lake Matilda,Northern Territory,973,49214,2021-09-04,2021-09-24,95,3,285,Shirt,Polo,XS,yellow,117,79,September,Saturday
1017,Agender,33,Casperfurt,South Australia,625,54080,2021-07-17,2021-07-28,119,2,238,Shirt,Casual Slim Fit,XS,violet,113,55,July,Saturday
1018,Agender,33,Casperfurt,South Australia,625,54080,2021-07-17,2021-07-28,92,2,184,Shirt,Denim,L,violet,115,78,July,Saturday
1019,Agender,33,Casperfurt,South Australia,625,54080,2021-07-17,2021-07-28,105,2,210,Shirt,Cuban Collar,S,violet,93,43,July,Saturday
1020,Genderfluid,37,West Zoe,Victoria,217,47120,2021-07-18,2021-07-31,102,3,306,Trousers,Cargo Pants,XL,indigo,106,64,July,Sunday
1021,Genderfluid,37,West Zoe,Victoria,217,47120,2021-07-18,2021-07-31,113,1,113,Trousers,Chinos,XS,indigo,100,61,July,Sunday
1022,Genderfluid,37,West Zoe,Victoria,217,47120,2021-07-18,2021-07-31,113,3,339,Trousers,Chinos,S,violet,100,64,July,Sunday
1023,Genderfluid,37,West Zoe,Victoria,217,47120,2021-07-18,2021-07-31,95,2,190,Shirt,Polo,XS,red,117,40,July,Sunday
1024,Genderfluid,37,West Zoe,Victoria,217,47120,2021-07-18,2021-07-31,95,3,285,Shirt,Polo,M,violet,117,77,July,Sunday
1025,Genderfluid,37,West Zoe,Victoria,217,47120,2021-07-18,2021-07-31,93,1,93,Trousers,Joggers,L,orange,94,49,July,Sunday
1026,Genderfluid,37,West Zoe,Victoria,217,47120,2021-07-18,2021-07-31,90,3,270,Trousers,Relaxed Leg,XL,yellow,95,54,July,Sunday
1027,Genderfluid,37,West Zoe,Victoria,305,13377,2021-07-09,2021-07-26,119,3,357,Jacket,Trench Coat,S,orange,112,41,July,Friday
1028,Genderfluid,37,West Zoe,Victoria,305,13377,2021-07-09,2021-07-26,102,1,102,Jacket,Windbreaker,XL,yellow,109,58,July,Friday
1029,Genderfluid,37,West Zoe,Victoria,305,13377,2021-07-09,2021-07-26,98,2,196,Shirt,Camp Collared,L,yellow,112,71,July,Friday
1030,Genderfluid,37,West Zoe,Victoria,305,13377,2021-07-09,2021-07-26,105,2,210,Shirt,Cuban Collar,L,indigo,93,65,July,Friday
1031,Non-binary,80,East Sienna,New South Wales,79,54340,2021-03-16,2021-03-25,118,2,236,Jacket,Puffer,S,indigo,110,62,March,Tuesday
1032,Non-binary,80,East Sienna,New South Wales,79,54340,2021-03-16,2021-03-25,102,1,102,Jacket,Windbreaker,XL,orange,109,67,March,Tuesday
1033,Non-binary,80,East Sienna,New South Wales,79,54340,2021-03-16,2021-03-25,112,3,336,Trousers,Tracksuit Bottoms,XL,green,91,49,March,Tuesday
1034,Non-binary,80,East Sienna,New South Wales,79,54340,2021-03-16,2021-03-25,97,1,97,Trousers,Slim-Fit,M,red,119,67,March,Tuesday
1035,Non-binary,80,East Sienna,New South Wales,178,31542,2021-02-02,2021-02-08,100,1,100,Jacket,Bomber,L,violet,90,68,February,Tuesday
1036,Non-binary,80,East Sienna,New South Wales,178,31542,2021-02-02,2021-02-08,105,1,105,Shirt,Cuban Collar,M,indigo,93,58,February,Tuesday
1037,Non-binary,80,East Sienna,New South Wales,178,31542,2021-02-02,2021-02-08,90,1,90,Trousers,Relaxed Leg,L,orange,95,78,February,Tuesday
1038,Non-binary,80,East Sienna,New South Wales,356,34259,2021-04-01,2021-04-15,119,3,357,Shirt,Casual Slim Fit,M,yellow,113,76,April,Thursday
1039,Non-binary,80,East Sienna,New South Wales,356,34259,2021-04-01,2021-04-15,98,3,294,Jacket,Leather,XL,indigo,113,52,April,Thursday
1040,Non-binary,80,East Sienna,New South Wales,356,34259,2021-04-01,2021-04-15,105,2,210,Trousers,Pleated,XL,green,90,55,April,Thursday
1041,Non-binary,80,East Sienna,New South Wales,356,34259,2021-04-01,2021-04-15,99,2,198,Trousers,High-Waisted,XL,yellow,98,78,April,Thursday
1042,Non-binary,80,East Sienna,New South Wales,356,34259,2021-04-01,2021-04-15,119,3,357,Jacket,Trench Coat,S,green,112,53,April,Thursday
1043,Non-binary,80,East Sienna,New South Wales,356,34259,2021-04-01,2021-04-15,91,1,91,Shirt,Linen,XL,orange,116,59,April,Thursday
1044,Non-binary,80,East Sienna,New South Wales,356,34259,2021-04-01,2021-04-15,119,1,119,Jacket,Trench Coat,M,indigo,112,42,April,Thursday
1045,Agender,71,Lake Mollyburgh,New South Wales,142,53165,2021-06-15,2021-07-12,96,3,288,Shirt,Oxford Cloth,L,orange,114,48,June,Tuesday
1046,Agender,71,Lake Mollyburgh,New South Wales,142,53165,2021-06-15,2021-07-12,113,2,226,Trousers,Chinos,L,red,100,44,June,Tuesday
1047,Agender,71,Lake Mollyburgh,New South Wales,142,53165,2021-06-15,2021-07-12,92,3,276,Shirt,Denim,S,indigo,115,69,June,Tuesday
1048,Agender,71,Lake Mollyburgh,New South Wales,142,53165,2021-06-15,2021-07-12,100,3,300,Jacket,Bomber,XS,green,90,48,June,Tuesday
1049,Agender,71,Lake Mollyburgh,New South Wales,142,53165,2021-06-15,2021-07-12,119,3,357,Jacket,Trench Coat,M,green,112,67,June,Tuesday
1050,Agender,71,Lake Mollyburgh,New South Wales,142,53165,2021-06-15,2021-07-12,112,3,336,Trousers,Tracksuit Bottoms,M,yellow,91,80,June,Tuesday
1051,Agender,71,Lake Mollyburgh,New South Wales,142,53165,2021-06-15,2021-07-12,119,1,119,Jacket,Trench Coat,M,yellow,112,54,June,Tuesday
1052,Agender,71,Lake Mollyburgh,New South Wales,142,53165,2021-06-15,2021-07-12,96,3,288,Trousers,Drawstring,M,blue,104,41,June,Tuesday
1053,Agender,71,Lake Mollyburgh,New South Wales,142,53165,2021-06-15,2021-07-12,93,3,279,Jacket,Coach,XS,red,115,71,June,Tuesday
1054,Non-binary,30,New Sophie,Tasmania,468,56092,2021-04-15,2021-04-17,105,1,105,Shirt,Cuban Collar,M,orange,93,49,April,Thursday
1055,Non-binary,30,New Sophie,Tasmania,468,56092,2021-04-15,2021-04-17,94,1,94,Shirt,Henley,XS,green,92,61,April,Thursday
1056,Non-binary,30,New Sophie,Tasmania,468,56092,2021-04-15,2021-04-17,106,2,212,Shirt,Chambray,M,violet,105,72,April,Thursday
1057,Non-binary,30,New Sophie,Tasmania,468,56092,2021-04-15,2021-04-17,109,3,327,Shirt,Mandarin Collar,S,green,108,74,April,Thursday
1058,Non-binary,30,New Sophie,Tasmania,468,56092,2021-04-15,2021-04-17,91,1,91,Shirt,Linen,S,violet,116,44,April,Thursday
1059,Non-binary,30,New Sophie,Tasmania,468,56092,2021-04-15,2021-04-17,96,1,96,Trousers,Drawstring,XS,violet,104,62,April,Thursday
1060,Genderfluid,63,North Sophie,Australian Capital Territory,315,18075,2021-04-05,2021-04-25,113,1,113,Jacket,Parka,M,yellow,119,46,April,Monday
1061,Genderfluid,63,North Sophie,Australian Capital Territory,315,18075,2021-04-05,2021-04-25,115,1,115,Trousers,Cropped,XL,red,99,78,April,Monday
1062,Genderfluid,63,North Sophie,Australian Capital Territory,315,18075,2021-04-05,2021-04-25,91,3,273,Shirt,Linen,XS,orange,116,70,April,Monday
1063,Genderqueer,25,New Codyville,Victoria,184,48997,2021-09-15,2021-09-29,96,2,192,Shirt,Oxford Cloth,S,violet,114,41,September,Wednesday
1064,Genderqueer,25,New Codyville,Victoria,184,48997,2021-09-15,2021-09-29,115,2,230,Trousers,Cropped,XS,green,99,48,September,Wednesday
1065,Genderqueer,25,New Codyville,Victoria,184,48997,2021-09-15,2021-09-29,109,2,218,Shirt,Mandarin Collar,L,red,108,54,September,Wednesday
1066,Genderqueer,25,New Codyville,Victoria,792,13672,2021-07-16,2021-08-12,105,2,210,Shirt,Cuban Collar,L,red,93,45,July,Friday
1067,Genderqueer,25,New Codyville,Victoria,792,13672,2021-07-16,2021-08-12,119,1,119,Jacket,Trench Coat,XS,indigo,112,56,July,Friday
1068,Genderqueer,25,New Codyville,Victoria,792,13672,2021-07-16,2021-08-12,97,2,194,Trousers,Slim-Fit,S,indigo,119,41,July,Friday
1069,Genderqueer,25,New Codyville,Victoria,792,13672,2021-07-16,2021-08-12,112,3,336,Jacket,Cardigan,S,indigo,118,61,July,Friday
1070,Genderqueer,25,New Codyville,Victoria,792,13672,2021-07-16,2021-08-12,98,2,196,Shirt,Camp Collared,XS,violet,112,72,July,Friday
1071,Genderqueer,25,New Codyville,Victoria,792,13672,2021-07-16,2021-08-12,91,1,91,Shirt,Linen,L,green,116,72,July,Friday
1072,Genderqueer,25,New Codyville,Victoria,792,13672,2021-07-16,2021-08-12,106,2,212,Trousers,Wool,L,indigo,111,41,July,Friday
1073,Genderqueer,25,New Codyville,Victoria,792,13672,2021-07-16,2021-08-12,118,3,354,Jacket,Puffer,M,blue,110,60,July,Friday
1074,Genderqueer,25,New Codyville,Victoria,792,13672,2021-07-16,2021-08-12,92,2,184,Shirt,Denim,S,indigo,115,69,July,Friday
1075,Bigender,61,New Ava,Queensland,181,23142,2021-01-29,2021-02-13,118,1,118,Jacket,Puffer,L,orange,110,66,January,Friday
1076,Bigender,61,New Ava,Queensland,181,23142,2021-01-29,2021-02-13,102,3,306,Jacket,Windbreaker,S,green,109,65,January,Friday
1077,Bigender,61,New Ava,Queensland,713,15915,2021-07-14,2021-08-09,91,2,182,Shirt,Linen,L,violet,116,70,July,Wednesday
1078,Bigender,61,New Ava,Queensland,713,15915,2021-07-14,2021-08-09,102,1,102,Jacket,Windbreaker,XL,violet,109,54,July,Wednesday
1079,Bigender,61,New Ava,Queensland,713,15915,2021-07-14,2021-08-09,91,1,91,Shirt,Linen,M,blue,116,58,July,Wednesday
1080,Bigender,61,New Ava,Queensland,713,15915,2021-07-14,2021-08-09,112,2,224,Trousers,Tracksuit Bottoms,XS,indigo,91,63,July,Wednesday
1081,Bigender,61,New Ava,Queensland,713,15915,2021-07-14,2021-08-09,113,2,226,Trousers,Chinos,L,violet,100,62,July,Wednesday
1082,Bigender,61,New Ava,Queensland,713,15915,2021-07-14,2021-08-09,109,2,218,Shirt,Mandarin Collar,S,yellow,108,76,July,Wednesday
1083,Male,38,Port Chelseaport,Victoria,461,53553,2021-02-14,2021-02-19,96,1,96,Shirt,Oxford Cloth,L,yellow,114,75,February,Sunday
1084,Male,38,Port Chelseaport,Victoria,461,53553,2021-02-14,2021-02-19,93,1,93,Trousers,Joggers,M,blue,94,78,February,Sunday
1085,Male,38,Port Chelseaport,Victoria,461,53553,2021-02-14,2021-02-19,117,3,351,Jacket,Shearling,XS,violet,95,75,February,Sunday
1086,Male,38,Port Chelseaport,Victoria,461,53553,2021-02-14,2021-02-19,113,2,226,Jacket,Parka,L,blue,119,61,February,Sunday
1087,Male,38,Port Chelseaport,Victoria,461,53553,2021-02-14,2021-02-19,115,2,230,Trousers,Cropped,S,yellow,99,65,February,Sunday
1088,Male,38,Port Chelseaport,Victoria,461,53553,2021-02-14,2021-02-19,96,2,192,Trousers,Drawstring,XL,violet,104,80,February,Sunday
1089,Male,38,Port Chelseaport,Victoria,519,23212,2021-08-23,2021-09-12,106,3,318,Shirt,Chambray,XS,blue,105,76,August,Monday
1090,Male,38,Port Chelseaport,Victoria,519,23212,2021-08-23,2021-09-12,90,2,180,Trousers,Relaxed Leg,XL,yellow,95,54,August,Monday
1091,Male,38,Port Chelseaport,Victoria,519,23212,2021-08-23,2021-09-12,91,2,182,Shirt,Linen,S,green,116,58,August,Monday
1092,Male,38,Port Chelseaport,Victoria,519,23212,2021-08-23,2021-09-12,117,1,117,Jacket,Shearling,L,green,95,66,August,Monday
1093,Male,38,Port Chelseaport,Victoria,519,23212,2021-08-23,2021-09-12,98,1,98,Jacket,Leather,XS,indigo,113,78,August,Monday
1094,Male,38,Port Chelseaport,Victoria,519,23212,2021-08-23,2021-09-12,119,2,238,Shirt,Casual Slim Fit,S,orange,113,54,August,Monday
1095,Male,38,Port Chelseaport,Victoria,519,23212,2021-08-23,2021-09-12,91,2,182,Shirt,Linen,S,blue,116,77,August,Monday
1096,Male,38,Port Chelseaport,Victoria,519,23212,2021-08-23,2021-09-12,96,1,96,Trousers,Drawstring,XL,yellow,104,48,August,Monday
1097,Male,38,Port Chelseaport,Victoria,519,23212,2021-08-23,2021-09-12,93,2,186,Jacket,Coach,M,blue,115,54,August,Monday
1098,Male,38,Port Chelseaport,Victoria,949,50347,2021-02-02,2021-02-17,112,3,336,Jacket,Cardigan,S,indigo,118,61,February,Tuesday
1099,Male,38,Port Chelseaport,Victoria,949,50347,2021-02-02,2021-02-17,113,1,113,Trousers,Chinos,XS,yellow,100,41,February,Tuesday
1100,Male,38,Port Chelseaport,Victoria,949,50347,2021-02-02,2021-02-17,117,1,117,Jacket,Shearling,M,blue,95,73,February,Tuesday
1101,Male,38,Port Chelseaport,Victoria,949,50347,2021-02-02,2021-02-17,113,1,113,Trousers,Chinos,XS,violet,100,72,February,Tuesday
1102,Male,38,Port Chelseaport,Victoria,949,50347,2021-02-02,2021-02-17,109,3,327,Shirt,Mandarin Collar,S,red,108,48,February,Tuesday
1103,Male,38,Port Chelseaport,Victoria,949,50347,2021-02-02,2021-02-17,96,2,192,Trousers,Drawstring,XL,red,104,77,February,Tuesday
1104,Bigender,40,West Kiara,Tasmania,328,26653,2021-04-14,2021-05-08,96,1,96,Shirt,Oxford Cloth,L,orange,114,48,April,Wednesday
1105,Bigender,40,West Kiara,Tasmania,328,26653,2021-04-14,2021-05-08,93,3,279,Trousers,Joggers,XL,green,94,56,April,Wednesday
1106,Bigender,40,West Kiara,Tasmania,328,26653,2021-04-14,2021-05-08,102,1,102,Trousers,Cargo Pants,XS,indigo,106,51,April,Wednesday
1107,Female,57,Mayerland,Victoria,669,17921,2021-06-18,2021-07-02,113,2,226,Jacket,Parka,M,orange,119,51,June,Friday
1108,Female,57,Mayerland,Victoria,669,17921,2021-06-18,2021-07-02,97,1,97,Trousers,Slim-Fit,XS,green,119,74,June,Friday
1109,Female,57,Mayerland,Victoria,669,17921,2021-06-18,2021-07-02,98,1,98,Jacket,Leather,XS,violet,113,70,June,Friday
1110,Female,57,Mayerland,Victoria,987,30215,2021-07-13,2021-08-09,115,2,230,Trousers,Cropped,S,green,99,71,July,Tuesday
1111,Female,57,Mayerland,Victoria,987,30215,2021-07-13,2021-08-09,96,1,96,Shirt,Oxford Cloth,M,indigo,114,62,July,Tuesday
1112,Female,57,Mayerland,Victoria,987,30215,2021-07-13,2021-08-09,105,1,105,Shirt,Cuban Collar,M,indigo,93,58,July,Tuesday
1113,Female,57,Mayerland,Victoria,987,30215,2021-07-13,2021-08-09,107,2,214,Jacket,Denim,M,violet,92,43,July,Tuesday
1114,Female,57,Mayerland,Victoria,987,30215,2021-07-13,2021-08-09,99,2,198,Trousers,High-Waisted,L,red,98,52,July,Tuesday
1115,Female,57,Mayerland,Victoria,987,30215,2021-07-13,2021-08-09,98,3,294,Shirt,Camp Collared,XS,orange,112,52,July,Tuesday
1116,Polygender,23,Boyleberg,Queensland,261,55396,2021-02-06,2021-03-01,97,2,194,Trousers,Slim-Fit,S,green,119,70,February,Saturday
1117,Polygender,23,Boyleberg,Queensland,261,55396,2021-02-06,2021-03-01,96,3,288,Trousers,Drawstring,XS,yellow,104,41,February,Saturday
1118,Polygender,23,Boyleberg,Queensland,261,55396,2021-02-06,2021-03-01,94,3,282,Trousers,Cords,S,yellow,113,68,February,Saturday
1119,Polygender,23,Boyleberg,Queensland,261,55396,2021-02-06,2021-03-01,107,1,107,Jacket,Denim,XS,orange,92,60,February,Saturday
1120,Polygender,23,Boyleberg,Queensland,460,29924,2021-06-07,2021-06-17,107,2,214,Jacket,Denim,M,indigo,92,52,June,Monday
1121,Polygender,23,Boyleberg,Queensland,460,29924,2021-06-07,2021-06-17,97,1,97,Trousers,Slim-Fit,M,blue,119,75,June,Monday
1122,Polygender,23,Boyleberg,Queensland,460,29924,2021-06-07,2021-06-17,107,2,214,Jacket,Denim,M,red,92,43,June,Monday
1123,Female,78,Wilsonside,Australian Capital Territory,85,43533,2021-03-10,2021-03-22,107,1,107,Jacket,Denim,M,blue,92,61,March,Wednesday
1124,Female,78,Wilsonside,Australian Capital Territory,85,43533,2021-03-10,2021-03-22,94,1,94,Shirt,Henley,XL,indigo,92,52,March,Wednesday
1125,Female,78,Wilsonside,Australian Capital Territory,85,43533,2021-03-10,2021-03-22,112,3,336,Jacket,Cardigan,L,green,118,63,March,Wednesday
1126,Male,44,Beiermouth,Queensland,751,47650,2021-06-20,2021-07-06,91,1,91,Jacket,Pullover,XL,green,114,65,June,Sunday
1127,Male,44,Beiermouth,Queensland,751,47650,2021-06-20,2021-07-06,119,2,238,Jacket,Trench Coat,L,indigo,112,71,June,Sunday
1128,Male,44,Beiermouth,Queensland,751,47650,2021-06-20,2021-07-06,90,3,270,Trousers,Relaxed Leg,XS,blue,95,54,June,Sunday
1129,Male,44,Beiermouth,Queensland,751,47650,2021-06-20,2021-07-06,106,1,106,Shirt,Chambray,S,violet,105,52,June,Sunday
1130,Male,44,Beiermouth,Queensland,751,47650,2021-06-20,2021-07-06,102,3,306,Trousers,Cargo Pants,M,indigo,106,51,June,Sunday
1131,Male,44,Beiermouth,Queensland,751,47650,2021-06-20,2021-07-06,112,3,336,Jacket,Cardigan,M,green,118,46,June,Sunday
1132,Male,44,Beiermouth,Queensland,850,16739,2021-04-08,2021-04-27,94,2,188,Shirt,Henley,L,green,92,41,April,Thursday
1133,Male,44,Beiermouth,Queensland,850,16739,2021-04-08,2021-04-27,112,3,336,Jacket,Cardigan,S,blue,118,53,April,Thursday
1134,Male,44,Beiermouth,Queensland,850,16739,2021-04-08,2021-04-27,93,2,186,Jacket,Coach,M,blue,115,54,April,Thursday
1135,Male,44,Beiermouth,Queensland,850,16739,2021-04-08,2021-04-27,119,2,238,Jacket,Trench Coat,XS,red,112,78,April,Thursday
1136,Male,44,Beiermouth,Queensland,850,16739,2021-04-08,2021-04-27,98,2,196,Jacket,Leather,L,orange,113,78,April,Thursday
1137,Bigender,46,North Lillian,Australian Capital Territory,232,44567,2021-05-02,2021-05-16,91,3,273,Jacket,Pullover,XL,blue,114,74,May,Sunday
1138,Bigender,46,North Lillian,Australian Capital Territory,232,44567,2021-05-02,2021-05-16,95,2,190,Shirt,Polo,S,red,117,60,May,Sunday
1139,Bigender,46,North Lillian,Australian Capital Territory,232,44567,2021-05-02,2021-05-16,107,2,214,Jacket,Denim,M,indigo,92,52,May,Sunday
1140,Bigender,46,North Lillian,Australian Capital Territory,232,44567,2021-05-02,2021-05-16,104,3,312,Shirt,Dress,L,orange,119,73,May,Sunday
1141,Bigender,46,North Lillian,Australian Capital Territory,232,44567,2021-05-02,2021-05-16,99,3,297,Trousers,High-Waisted,M,indigo,98,61,May,Sunday
1142,Bigender,46,North Lillian,Australian Capital Territory,297,23789,2021-06-15,2021-06-27,112,3,336,Trousers,Tracksuit Bottoms,XS,yellow,91,76,June,Tuesday
1143,Bigender,46,North Lillian,Australian Capital Territory,297,23789,2021-06-15,2021-06-27,95,1,95,Shirt,Polo,M,red,117,70,June,Tuesday
1144,Bigender,46,North Lillian,Australian Capital Territory,297,23789,2021-06-15,2021-06-27,119,2,238,Shirt,Casual Slim Fit,S,violet,113,50,June,Tuesday
1145,Bigender,46,North Lillian,Australian Capital Territory,297,23789,2021-06-15,2021-06-27,113,1,113,Trousers,Chinos,XS,orange,100,53,June,Tuesday
1146,Bigender,46,North Lillian,Australian Capital Territory,297,23789,2021-06-15,2021-06-27,109,1,109,Jacket,Peacoat,M,green,102,49,June,Tuesday
1147,Bigender,46,North Lillian,Australian Capital Territory,297,23789,2021-06-15,2021-06-27,94,3,282,Trousers,Cords,M,green,113,76,June,Tuesday
1148,Bigender,46,North Lillian,Australian Capital Territory,297,23789,2021-06-15,2021-06-27,113,2,226,Jacket,Parka,M,orange,119,51,June,Tuesday
1149,Bigender,46,North Lillian,Australian Capital Territory,297,23789,2021-06-15,2021-06-27,113,2,226,Trousers,Chinos,XL,yellow,100,59,June,Tuesday
1150,Bigender,46,North Lillian,Australian Capital Territory,297,23789,2021-06-15,2021-06-27,109,1,109,Jacket,Peacoat,M,blue,102,71,June,Tuesday
1151,Bigender,46,North Lillian,Australian Capital Territory,297,23789,2021-06-15,2021-06-27,97,2,194,Trousers,Slim-Fit,S,indigo,119,41,June,Tuesday
1152,Genderfluid,61,Johnstonshire,Australian Capital Territory,98,44700,2021-04-29,2021-05-08,90,2,180,Trousers,Relaxed Leg,M,orange,95,74,April,Thursday
1153,Genderfluid,61,Johnstonshire,Australian Capital Territory,98,44700,2021-04-29,2021-05-08,107,2,214,Jacket,Denim,S,yellow,92,43,April,Thursday
1154,Genderfluid,61,Johnstonshire,Australian Capital Territory,98,44700,2021-04-29,2021-05-08,96,1,96,Trousers,Drawstring,L,violet,104,62,April,Thursday
